Theater Name,Film Title,Format,Showtime,Daypart,Ticket Type,Price,Capacity,Previous Price,Price_Change
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,6:45p,Prime,Child,$12.90,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,9:45p,Late Night,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,9:45p,Late Night,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,9:45p,Late Night,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,4:35p,Twilight,Adult,$16.68,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,4:35p,Twilight,Child,$15.60,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,4:35p,Twilight,Senior,$15.60,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,7:45p,Prime,Adult,$19.90,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,7:45p,Prime,Senior,$18.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,7:45p,Prime,Child,$17.21,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,10:00p,Late Night,Adult,$23.13,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,10:00p,Late Night,Senior,$21.51,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,10:00p,Late Night,Child,$20.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Sketch (2025),2D,10:35a,Matinee,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Sketch (2025),2D,10:35a,Matinee,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Sketch (2025),2D,10:35a,Matinee,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Sketch (2025),2D,1:15p,Matinee,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Sketch (2025),2D,1:15p,Matinee,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Sketch (2025),2D,1:15p,Matinee,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Sketch (2025),2D,4:00p,Twilight,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Sketch (2025),2D,4:00p,Twilight,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Sketch (2025),2D,4:00p,Twilight,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,10:00a,Matinee,Adult,$18.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,10:00a,Matinee,Child,$17.21,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,10:00a,Matinee,Senior,$17.21,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,10:40a,Matinee,Adult,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,10:40a,Matinee,Child,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,10:40a,Matinee,Senior,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,1:15p,Matinee,Adult,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,1:15p,Matinee,Child,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,1:15p,Matinee,Senior,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,3:55p,Matinee,Adult,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,3:55p,Matinee,Child,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,3:55p,Matinee,Senior,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,6:35p,Prime,Adult,$16.68,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,6:35p,Prime,Senior,$15.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Bad Guys 2 (2025),2D,6:35p,Prime,Child,$13.98,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,12:30p,Matinee,Adult,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,12:30p,Matinee,Child,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,12:30p,Matinee,Senior,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,2:55p,Matinee,Adult,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,2:55p,Matinee,Child,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,2:55p,Matinee,Senior,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,5:20p,Twilight,Adult,$16.68,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,5:20p,Twilight,Senior,$15.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,5:20p,Twilight,Child,$13.98,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,7:50p,Prime,Adult,$16.68,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,7:50p,Prime,Senior,$15.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,7:50p,Prime,Child,$13.98,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,10:20p,Late Night,Adult,$16.68,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,10:20p,Late Night,Senior,$15.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Naked Gun (2025),2D,10:20p,Late Night,Child,$13.98,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,11:25a,Matinee,Adult,$23.13,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,11:25a,Matinee,Child,$22.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,11:25a,Matinee,Senior,$22.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,12:40p,Matinee,Adult,$19.36,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,12:40p,Matinee,Child,$18.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,12:40p,Matinee,Senior,$18.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,3:30p,Matinee,Adult,$19.36,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,3:30p,Matinee,Child,$18.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,3:30p,Matinee,Senior,$18.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,6:20p,Prime,Adult,$22.59,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,6:20p,Prime,Senior,$20.98,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,6:20p,Prime,Child,$19.90,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,12:00p,Matinee,Adult,$14.52,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,12:00p,Matinee,Child,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,12:00p,Matinee,Senior,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,3:00p,Matinee,Adult,$14.52,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,3:00p,Matinee,Child,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,3:00p,Matinee,Senior,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,6:00p,Prime,Adult,$17.74,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,6:00p,Prime,Senior,$16.13,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,6:00p,Prime,Child,$15.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,9:00p,Prime,Adult,$17.74,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,9:00p,Prime,Senior,$16.13,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",The Fantastic Four: First Steps (2025),2D,9:00p,Prime,Child,$15.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,10:05a,Matinee,Adult,$14.52,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,10:05a,Matinee,Child,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,10:05a,Matinee,Senior,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,1:10p,Matinee,Adult,$14.52,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,1:10p,Matinee,Child,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,1:10p,Matinee,Senior,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,4:20p,Twilight,Adult,$14.52,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,4:20p,Twilight,Child,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,4:20p,Twilight,Senior,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,7:30p,Prime,Adult,$17.74,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,7:30p,Prime,Senior,$16.13,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,7:30p,Prime,Child,$15.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,10:40p,Late Night,Adult,$17.74,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,10:40p,Late Night,Senior,$16.13,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Superman (2025),2D,10:40p,Late Night,Child,$15.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Jurassic World Rebirth (2025),2D,11:50a,Matinee,Adult,$14.52,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Jurassic World Rebirth (2025),2D,11:50a,Matinee,Child,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Jurassic World Rebirth (2025),2D,11:50a,Matinee,Senior,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Jurassic World Rebirth (2025),2D,2:55p,Matinee,Adult,$14.52,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Jurassic World Rebirth (2025),2D,2:55p,Matinee,Child,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Jurassic World Rebirth (2025),2D,2:55p,Matinee,Senior,$13.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Jurassic World Rebirth (2025),2D,6:00p,Prime,Adult,$17.74,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Jurassic World Rebirth (2025),2D,6:00p,Prime,Senior,$16.13,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Jurassic World Rebirth (2025),2D,6:00p,Prime,Child,$15.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Jurassic World Rebirth (2025),2D,9:10p,Late Night,Adult,$17.74,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Jurassic World Rebirth (2025),2D,9:10p,Late Night,Senior,$16.13,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Jurassic World Rebirth (2025),2D,9:10p,Late Night,Child,$15.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",F1 The Movie (2025),2D,12:00p,Matinee,Adult,$24.74,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",F1 The Movie (2025),2D,12:00p,Matinee,Senior,$23.13,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",F1 The Movie (2025),2D,12:00p,Matinee,Child,$22.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",F1 The Movie (2025),2D,3:40p,Matinee,Adult,$24.74,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",F1 The Movie (2025),2D,3:40p,Matinee,Senior,$23.13,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",F1 The Movie (2025),2D,3:40p,Matinee,Child,$22.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",F1 The Movie (2025),2D,9:05p,Late Night,Adult,$22.05,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",F1 The Movie (2025),2D,9:05p,Late Night,Senior,$20.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",F1 The Movie (2025),2D,9:05p,Late Night,Child,$19.36,N/A,N/A,N/A
Regal UA Cottonwood,Americana (2025),2D,1:30p,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Americana (2025),2D,1:30p,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Americana (2025),2D,1:30p,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Americana (2025),2D,4:20p,Twilight,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Americana (2025),2D,4:20p,Twilight,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Americana (2025),2D,4:20p,Twilight,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Americana (2025),2D,7:15p,Prime,Adult,$16.13,N/A,N/A,N/A
Regal UA Cottonwood,Americana (2025),2D,7:15p,Prime,Senior,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,Americana (2025),2D,7:15p,Prime,Child,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,Americana (2025),2D,10:05p,Late Night,Adult,$16.13,N/A,N/A,N/A
Regal UA Cottonwood,Americana (2025),2D,10:05p,Late Night,Senior,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,Americana (2025),2D,10:05p,Late Night,Child,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,11:50a,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,11:50a,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,11:50a,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,12:50p,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,12:50p,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,12:50p,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,2:30p,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,2:30p,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,2:30p,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,3:30p,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,3:30p,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,3:30p,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,5:10p,Twilight,Adult,$16.13,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,5:10p,Twilight,Senior,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,5:10p,Twilight,Child,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,6:50p,Prime,Adult,$16.13,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,6:50p,Prime,Senior,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,6:50p,Prime,Child,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,9:25p,Late Night,Adult,$16.13,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,9:25p,Late Night,Senior,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,9:25p,Late Night,Child,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,10:20p,Late Night,Adult,$16.13,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,10:20p,Late Night,Senior,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,Nobody 2 (2025),2D,10:20p,Late Night,Child,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,Shin Godzilla 4K (2025),2D,12:00p,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Shin Godzilla 4K (2025),2D,12:00p,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Shin Godzilla 4K (2025),2D,12:00p,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Shin Godzilla 4K (2025),2D,3:00p,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Shin Godzilla 4K (2025),2D,3:00p,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Shin Godzilla 4K (2025),2D,3:00p,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Shin Godzilla 4K (2025),2D,6:00p,Prime,Adult,$16.13,N/A,N/A,N/A
Regal UA Cottonwood,Shin Godzilla 4K (2025),2D,6:00p,Prime,Senior,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,Shin Godzilla 4K (2025),2D,6:00p,Prime,Child,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,Shin Godzilla 4K (2025),2D,9:00p,Prime,Adult,$16.13,N/A,N/A,N/A
Regal UA Cottonwood,Shin Godzilla 4K (2025),2D,9:00p,Prime,Senior,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,Shin Godzilla 4K (2025),2D,9:00p,Prime,Child,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,11:40a,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,11:40a,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,11:40a,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,12:50p,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,12:50p,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,12:50p,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,3:40p,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,3:40p,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,3:40p,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,6:45p,Prime,Adult,$16.13,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,6:45p,Prime,Senior,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,6:45p,Prime,Child,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,9:30p,Late Night,Adult,$16.13,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,9:30p,Late Night,Senior,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,Freakier Friday (2025),2D,9:30p,Late Night,Child,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,1:05p,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,1:05p,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,1:05p,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,1:25p,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,1:25p,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,1:25p,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,4:15p,Twilight,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,4:15p,Twilight,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,4:15p,Twilight,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,4:30p,Twilight,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,4:30p,Twilight,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,4:30p,Twilight,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,7:35p,Prime,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,7:35p,Prime,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,7:35p,Prime,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,10:40p,Late Night,Adult,$16.13,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,10:40p,Late Night,Senior,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,Weapons (2025),2D,10:40p,Late Night,Child,$13.44,N/A,N/A,N/A
Regal UA Cottonwood,Sketch (2025),2D,11:30a,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Sketch (2025),2D,11:30a,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Sketch (2025),2D,11:30a,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Sketch (2025),2D,1:50p,Matinee,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Sketch (2025),2D,1:50p,Matinee,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Sketch (2025),2D,1:50p,Matinee,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Sketch (2025),2D,4:25p,Twilight,Adult,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,Sketch (2025),2D,4:25p,Twilight,Child,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,Sketch (2025),2D,4:25p,Twilight,Senior,$11.83,N/A,N/A,N/A
Regal UA Cottonwood,The Bad Guys 2 (2025),2D,1:15p,Matinee,Adult,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,The Bad Guys 2 (2025),2D,1:15p,Matinee,Child,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,The Bad Guys 2 (2025),2D,1:15p,Matinee,Senior,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,The Bad Guys 2 (2025),2D,3:55p,Matinee,Adult,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,The Bad Guys 2 (2025),2D,3:55p,Matinee,Child,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,The Bad Guys 2 (2025),2D,3:55p,Matinee,Senior,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,The Bad Guys 2 (2025),2D,6:45p,Prime,Adult,$17.21,N/A,N/A,N/A
Regal UA Cottonwood,The Bad Guys 2 (2025),2D,6:45p,Prime,Senior,$15.60,N/A,N/A,N/A
Regal UA Cottonwood,The Bad Guys 2 (2025),2D,6:45p,Prime,Child,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,The Naked Gun (2025),2D,2:30p,Matinee,Adult,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,The Naked Gun (2025),2D,2:30p,Matinee,Child,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,The Naked Gun (2025),2D,2:30p,Matinee,Senior,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,The Naked Gun (2025),2D,4:55p,Twilight,Adult,$13.98,N/A,N/A,N/A
Regal UA Cottonwood,The Naked Gun (2025),2D,4:55p,Twilight,Child,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,The Naked Gun (2025),2D,4:55p,Twilight,Senior,$12.90,N/A,N/A,N/A
Regal UA Cottonwood,The Naked Gun (2025),2D,7:20p,Prime,Adult,$17.21,N/A,N/A,N/A
Regal UA Cottonwood,The Naked Gun (2025),2D,7:20p,Prime,Senior,$15.60,N/A,N/A,N/A
Regal UA Cottonwood,The Naked Gun (2025),2D,7:20p,Prime,Child,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,The Naked Gun (2025),2D,9:45p,Late Night,Adult,$17.21,N/A,N/A,N/A
Regal UA Cottonwood,The Naked Gun (2025),2D,9:45p,Late Night,Senior,$15.60,N/A,N/A,N/A
Regal UA Cottonwood,The Naked Gun (2025),2D,9:45p,Late Night,Child,$14.52,N/A,N/A,N/A
Regal UA Cottonwood,The Fantastic Four: First Steps (2025),2D,1:15p,Matinee,Adult,$15.05,N/A,N/A,N/A
